Время,Координата,Сера
2153.84,590.909,314
2153.84,606.061,314
2153.84,621.212,314
2153.84,636.364,314
2153.84,651.515,314
2153.84,666.667,314
2153.84,681.818,314
2153.84,696.97,314
2153.84,712.121,314
2153.84,727.273,314
2153.84,742.424,314
2153.84,757.576,314
2153.84,772.727,314
2153.84,787.879,314
2153.84,803.03,314
2153.84,818.182,314
2153.84,833.333,314
2153.84,848.485,314
2153.84,863.636,314
2153.84,878.788,314
2153.84,893.939,314
2153.84,909.091,314
2153.84,924.242,314
2153.84,939.394,314
2153.84,954.545,314
2153.84,969.697,314
2153.84,984.848,314
2153.84,1000,314
2153.84,1015.15,314
2153.84,1030.3,314
2153.84,1045.45,306
2153.84,1060.61,306
2153.84,1075.76,306
2153.84,1090.91,306
2153.84,1106.06,306
2153.84,1121.21,306
2153.84,1136.36,306
2153.84,1151.52,306
2153.84,1166.67,306
2153.84,1181.82,306
2153.84,1196.97,306
2153.84,1212.12,306
2153.84,1227.27,306
2153.84,1242.42,306
2153.84,1257.58,306
2153.84,1272.73,306
2153.84,1287.88,306
2153.84,1303.03,306
2153.84,1318.18,306
2153.84,1333.33,306
2153.84,1348.48,306
2153.84,1363.64,306
2153.84,1378.79,306
2153.84,1393.94,306
2153.84,1409.09,306
2153.84,1424.24,306
2153.84,1439.39,306
2153.84,1454.55,306
2153.84,1469.7,306
2153.84,1484.85,306
2153.84,1500,306
2164.5,0,202
2164.5,15.1515,202
2164.5,30.303,202
2164.5,45.4545,202
2164.5,60.6061,202
2164.5,75.7576,202
2164.5,90.9091,202
2164.5,106.061,202
2164.5,121.212,202
2164.5,136.364,202
2164.5,151.515,202
2164.5,166.667,202
2164.5,181.818,202
2164.5,196.97,202
2164.5,212.121,202
2164.5,227.273,202
2164.5,242.424,202
2164.5,257.576,202
2164.5,272.727,202
2164.5,287.879,202
2164.5,303.03,202
2164.5,318.182,202
2164.5,333.333,202
2164.5,348.485,202
2164.5,363.636,202
2164.5,378.788,202
2164.5,393.939,202
2164.5,409.091,202
2164.5,424.242,202
2164.5,439.394,202
2164.5,454.545,314
2164.5,469.697,314
2164.5,484.848,314
2164.5,500,314
2164.5,515.152,314
2164.5,530.303,314
2164.5,545.455,314
2164.5,560.606,314
2164.5,575.758,314
2164.5,590.909,314
2164.5,606.061,314
2164.5,621.212,314
2164.5,636.364,314
2164.5,651.515,314
2164.5,666.667,314
2164.5,681.818,314
2164.5,696.97,314
2164.5,712.121,314
2164.5,727.273,314
2164.5,742.424,314
2164.5,757.576,314
2164.5,772.727,314
2164.5,787.879,314
2164.5,803.03,314
2164.5,818.182,314
2164.5,833.333,314
2164.5,848.485,314
2164.5,863.636,314
2164.5,878.788,314
2164.5,893.939,314
2164.5,909.091,314
2164.5,924.242,314
2164.5,939.394,314
2164.5,954.545,314
2164.5,969.697,314
2164.5,984.848,314
2164.5,1000,314
2164.5,1015.15,314
2164.5,1030.3,314
2164.5,1045.45,314
2164.5,1060.61,306
2164.5,1075.76,306
2164.5,1090.91,306
2164.5,1106.06,306
2164.5,1121.21,306
2164.5,1136.36,306
2164.5,1151.52,306
2164.5,1166.67,306
2164.5,1181.82,306
2164.5,1196.97,306
2164.5,1212.12,306
2164.5,1227.27,306
2164.5,1242.42,306
2164.5,1257.58,306
2164.5,1272.73,306
2164.5,1287.88,306
2164.5,1303.03,306
2164.5,1318.18,306
2164.5,1333.33,306
2164.5,1348.48,306
2164.5,1363.64,306
2164.5,1378.79,306
2164.5,1393.94,306
2164.5,1409.09,306
2164.5,1424.24,306
2164.5,1439.39,306
2164.5,1454.55,306
2164.5,1469.7,306
2164.5,1484.85,306
2164.5,1500,306
2175.16,0,202
2175.16,15.1515,202
2175.16,30.303,202
2175.16,45.4545,202
2175.16,60.6061,202
2175.16,75.7576,202
2175.16,90.9091,202
2175.16,106.061,202
2175.16,121.212,202
2175.16,136.364,202
2175.16,151.515,202
2175.16,166.667,202
2175.16,181.818,202
2175.16,196.97,202
2175.16,212.121,202
2175.16,227.273,202
2175.16,242.424,202
2175.16,257.576,202
2175.16,272.727,202
2175.16,287.879,202
2175.16,303.03,202
2175.16,318.182,202
2175.16,333.333,202
2175.16,348.485,202
2175.16,363.636,202
2175.16,378.788,202
2175.16,393.939,202
2175.16,409.091,202
2175.16,424.242,202
2175.16,439.394,202
2175.16,454.545,202
2175.16,469.697,314
2175.16,484.848,314
2175.16,500,314
2175.16,515.152,314
2175.16,530.303,314
2175.16,545.455,314
2175.16,560.606,314
2175.16,575.758,314
2175.16,590.909,314
2175.16,606.061,314
2175.16,621.212,314
2175.16,636.364,314
2175.16,651.515,314
2175.16,666.667,314
2175.16,681.818,314
2175.16,696.97,314
2175.16,712.121,314
2175.16,727.273,314
2175.16,742.424,314
2175.16,757.576,314
2175.16,772.727,314
2175.16,787.879,314
2175.16,803.03,314
2175.16,818.182,314
2175.16,833.333,314
2175.16,848.485,314
2175.16,863.636,314
2175.16,878.788,314
2175.16,893.939,314
2175.16,909.091,314
2175.16,924.242,314
2175.16,939.394,314
2175.16,954.545,314
2175.16,969.697,314
2175.16,984.848,314
2175.16,1000,314
2175.16,1015.15,314
2175.16,1030.3,314
2175.16,1045.45,314
2175.16,1060.61,314
2175.16,1075.76,306
2175.16,1090.91,306
2175.16,1106.06,306
2175.16,1121.21,306
2175.16,1136.36,306
2175.16,1151.52,306
2175.16,1166.67,306
2175.16,1181.82,306
2175.16,1196.97,306
2175.16,1212.12,306
2175.16,1227.27,306
2175.16,1242.42,306
2175.16,1257.58,306
2175.16,1272.73,306
2175.16,1287.88,306
2175.16,1303.03,306
2175.16,1318.18,306
2175.16,1333.33,306
2175.16,1348.48,306
2175.16,1363.64,306
2175.16,1378.79,306
2175.16,1393.94,306
2175.16,1409.09,306
2175.16,1424.24,306
2175.16,1439.39,306
2175.16,1454.55,306
2175.16,1469.7,306
2175.16,1484.85,306
2175.16,1500,306
2185.82,0,202
2185.82,15.1515,202
2185.82,30.303,202
2185.82,45.4545,202
2185.82,60.6061,202
2185.82,75.7576,202
2185.82,90.9091,202
2185.82,106.061,202
2185.82,121.212,202
2185.82,136.364,202
2185.82,151.515,202
2185.82,166.667,202
2185.82,181.818,202
2185.82,196.97,202
2185.82,212.121,202
2185.82,227.273,202
2185.82,242.424,202
2185.82,257.576,202
2185.82,272.727,202
2185.82,287.879,202
2185.82,303.03,202
2185.82,318.182,202
2185.82,333.333,202
2185.82,348.485,202
2185.82,363.636,202
2185.82,378.788,202
2185.82,393.939,202
2185.82,409.091,202
2185.82,424.242,202
2185.82,439.394,202
2185.82,454.545,202
2185.82,469.697,202
2185.82,484.848,314
2185.82,500,314
2185.82,515.152,314
2185.82,530.303,314
2185.82,545.455,314
2185.82,560.606,314
2185.82,575.758,314
2185.82,590.909,314
2185.82,606.061,314
2185.82,621.212,314
2185.82,636.364,314
2185.82,651.515,314
2185.82,666.667,314
2185.82,681.818,314
2185.82,696.97,314
2185.82,712.121,314
2185.82,727.273,314
2185.82,742.424,314
2185.82,757.576,314
2185.82,772.727,314
2185.82,787.879,314
2185.82,803.03,314
2185.82,818.182,314
2185.82,833.333,314
2185.82,848.485,314
2185.82,863.636,314
2185.82,878.788,314
2185.82,893.939,314
2185.82,909.091,314
2185.82,924.242,314
2185.82,939.394,314
2185.82,954.545,314
2185.82,969.697,314
2185.82,984.848,314
2185.82,1000,314
2185.82,1015.15,314
2185.82,1030.3,314
2185.82,1045.45,314
2185.82,1060.61,314
2185.82,1075.76,314
2185.82,1090.91,306
2185.82,1106.06,306
2185.82,1121.21,306
2185.82,1136.36,306
2185.82,1151.52,306
2185.82,1166.67,306
2185.82,1181.82,306
2185.82,1196.97,306
2185.82,1212.12,306
2185.82,1227.27,306
2185.82,1242.42,306
2185.82,1257.58,306
2185.82,1272.73,306
2185.82,1287.88,306
2185.82,1303.03,306
2185.82,1318.18,306
2185.82,1333.33,306
2185.82,1348.48,306
2185.82,1363.64,306
2185.82,1378.79,306
2185.82,1393.94,306
2185.82,1409.09,306
2185.82,1424.24,306
2185.82,1439.39,306
2185.82,1454.55,306
2185.82,1469.7,306
2185.82,1484.85,306
2185.82,1500,306
2196.49,0,202
2196.49,15.1515,202
2196.49,30.303,202
2196.49,45.4545,202
2196.49,60.6061,202
2196.49,75.7576,202
2196.49,90.9091,202
2196.49,106.061,202
2196.49,121.212,202
2196.49,136.364,202
2196.49,151.515,202
2196.49,166.667,202
2196.49,181.818,202
2196.49,196.97,202
2196.49,212.121,202
2196.49,227.273,202
2196.49,242.424,202
2196.49,257.576,202
2196.49,272.727,202
2196.49,287.879,202
2196.49,303.03,202
2196.49,318.182,202
2196.49,333.333,202
2196.49,348.485,202
2196.49,363.636,202
2196.49,378.788,202
2196.49,393.939,202
2196.49,409.091,202
2196.49,424.242,202
2196.49,439.394,202
2196.49,454.545,202
2196.49,469.697,202
2196.49,484.848,202
2196.49,500,314
2196.49,515.152,314
2196.49,530.303,314
2196.49,545.455,314
2196.49,560.606,314
2196.49,575.758,314
2196.49,590.909,314
2196.49,606.061,314
2196.49,621.212,314
2196.49,636.364,314
2196.49,651.515,314
2196.49,666.667,314
2196.49,681.818,314
2196.49,696.97,314
2196.49,712.121,314
2196.49,727.273,314
2196.49,742.424,314
2196.49,757.576,314
2196.49,772.727,314
2196.49,787.879,314
2196.49,803.03,314
2196.49,818.182,314
2196.49,833.333,314
2196.49,848.485,314
2196.49,863.636,314
2196.49,878.788,314
2196.49,893.939,314
2196.49,909.091,314
2196.49,924.242,314
2196.49,939.394,314
2196.49,954.545,314
2196.49,969.697,314
2196.49,984.848,314
2196.49,1000,314
2196.49,1015.15,314
2196.49,1030.3,314
2196.49,1045.45,314
2196.49,1060.61,314
2196.49,1075.76,314
2196.49,1090.91,314
2196.49,1106.06,306
2196.49,1121.21,306
2196.49,1136.36,306
2196.49,1151.52,306
2196.49,1166.67,306
2196.49,1181.82,306
2196.49,1196.97,306
2196.49,1212.12,306
2196.49,1227.27,306
2196.49,1242.42,306
2196.49,1257.58,306
2196.49,1272.73,306
2196.49,1287.88,306
2196.49,1303.03,306
2196.49,1318.18,306
2196.49,1333.33,306
2196.49,1348.48,306
2196.49,1363.64,306
2196.49,1378.79,306
2196.49,1393.94,306
2196.49,1409.09,306
2196.49,1424.24,306
2196.49,1439.39,306
2196.49,1454.55,306
2196.49,1469.7,306
2196.49,1484.85,306
2196.49,1500,306
2207.15,0,202
2207.15,15.1515,202
2207.15,30.303,202
2207.15,45.4545,202
2207.15,60.6061,202
2207.15,75.7576,202
2207.15,90.9091,202
2207.15,106.061,202
2207.15,121.212,202
2207.15,136.364,202
2207.15,151.515,202
2207.15,166.667,202
2207.15,181.818,202
2207.15,196.97,202
2207.15,212.121,202
2207.15,227.273,202
2207.15,242.424,202
2207.15,257.576,202
2207.15,272.727,202
2207.15,287.879,202
2207.15,303.03,202
2207.15,318.182,202
2207.15,333.333,202
2207.15,348.485,202
2207.15,363.636,202
2207.15,378.788,202
2207.15,393.939,202
2207.15,409.091,202
2207.15,424.242,202
2207.15,439.394,202
2207.15,454.545,202
2207.15,469.697,202
2207.15,484.848,202
2207.15,500,202
2207.15,515.152,314
2207.15,530.303,314
2207.15,545.455,314
2207.15,560.606,314
2207.15,575.758,314
2207.15,590.909,314
2207.15,606.061,314
2207.15,621.212,314
2207.15,636.364,314
2207.15,651.515,314
2207.15,666.667,314
2207.15,681.818,314
2207.15,696.97,314
2207.15,712.121,314
2207.15,727.273,314
2207.15,742.424,314
2207.15,757.576,314
2207.15,772.727,314
2207.15,787.879,314
2207.15,803.03,314
2207.15,818.182,314
2207.15,833.333,314
2207.15,848.485,314
2207.15,863.636,314
2207.15,878.788,314
2207.15,893.939,314
2207.15,909.091,314
2207.15,924.242,314
2207.15,939.394,314
2207.15,954.545,314
2207.15,969.697,314
2207.15,984.848,314
2207.15,1000,314
2207.15,1015.15,314
2207.15,1030.3,314
2207.15,1045.45,314
2207.15,1060.61,314
2207.15,1075.76,314
2207.15,1090.91,314
2207.15,1106.06,314
2207.15,1121.21,306
2207.15,1136.36,306
2207.15,1151.52,306
2207.15,1166.67,306
2207.15,1181.82,306
2207.15,1196.97,306
2207.15,1212.12,306
2207.15,1227.27,306
2207.15,1242.42,306
2207.15,1257.58,306
2207.15,1272.73,306
2207.15,1287.88,306
2207.15,1303.03,306
2207.15,1318.18,306
2207.15,1333.33,306
2207.15,1348.48,306
2207.15,1363.64,306
2207.15,1378.79,306
2207.15,1393.94,306
2207.15,1409.09,306
2207.15,1424.24,306
2207.15,1439.39,306
2207.15,1454.55,306
2207.15,1469.7,306
2207.15,1484.85,306
2207.15,1500,306
2217.81,0,202
2217.81,15.1515,202
2217.81,30.303,202
2217.81,45.4545,202
2217.81,60.6061,202
2217.81,75.7576,202
2217.81,90.9091,202
2217.81,106.061,202
2217.81,121.212,202
2217.81,136.364,202
2217.81,151.515,202
2217.81,166.667,202
2217.81,181.818,202
2217.81,196.97,202
2217.81,212.121,202
2217.81,227.273,202
2217.81,242.424,202
2217.81,257.576,202
2217.81,272.727,202
2217.81,287.879,202
2217.81,303.03,202
2217.81,318.182,202
2217.81,333.333,202
2217.81,348.485,202
2217.81,363.636,202
2217.81,378.788,202
2217.81,393.939,202
2217.81,409.091,202
2217.81,424.242,202
2217.81,439.394,202
2217.81,454.545,202
2217.81,469.697,202
2217.81,484.848,202
2217.81,500,202
2217.81,515.152,202
2217.81,530.303,314
2217.81,545.455,314
2217.81,560.606,314
2217.81,575.758,314
2217.81,590.909,314
2217.81,606.061,314
2217.81,621.212,314
2217.81,636.364,314
2217.81,651.515,314
2217.81,666.667,314
2217.81,681.818,314
2217.81,696.97,314
2217.81,712.121,314
2217.81,727.273,314
2217.81,742.424,314
2217.81,757.576,314
2217.81,772.727,314
2217.81,787.879,314
2217.81,803.03,314
2217.81,818.182,314
2217.81,833.333,314
2217.81,848.485,314
2217.81,863.636,314
2217.81,878.788,314
2217.81,893.939,314
2217.81,909.091,314
2217.81,924.242,314
2217.81,939.394,314
2217.81,954.545,314
2217.81,969.697,314
2217.81,984.848,314
2217.81,1000,314
2217.81,1015.15,314
2217.81,1030.3,314
2217.81,1045.45,314
2217.81,1060.61,314
2217.81,1075.76,314
2217.81,1090.91,314
2217.81,1106.06,314
2217.81,1121.21,314
2217.81,1136.36,306
2217.81,1151.52,306
2217.81,1166.67,306
2217.81,1181.82,306
2217.81,1196.97,306
2217.81,1212.12,306
2217.81,1227.27,306
2217.81,1242.42,306
2217.81,1257.58,306
2217.81,1272.73,306
2217.81,1287.88,306
2217.81,1303.03,306
2217.81,1318.18,306
2217.81,1333.33,306
2217.81,1348.48,306
2217.81,1363.64,306
2217.81,1378.79,306
2217.81,1393.94,306
2217.81,1409.09,306
2217.81,1424.24,306
2217.81,1439.39,306
2217.81,1454.55,306
2217.81,1469.7,306
2217.81,1484.85,306
2217.81,1500,306
2228.47,0,202
2228.47,15.1515,202
2228.47,30.303,202
2228.47,45.4545,202
2228.47,60.6061,202
2228.47,75.7576,202
2228.47,90.9091,202
2228.47,106.061,202
2228.47,121.212,202
2228.47,136.364,202
2228.47,151.515,202
2228.47,166.667,202
2228.47,181.818,202
2228.47,196.97,202
2228.47,212.121,202
2228.47,227.273,202
2228.47,242.424,202
2228.47,257.576,202
2228.47,272.727,202
2228.47,287.879,202
2228.47,303.03,202
2228.47,318.182,202
2228.47,333.333,202
2228.47,348.485,202
2228.47,363.636,202
2228.47,378.788,202
2228.47,393.939,202
2228.47,409.091,202
2228.47,424.242,202
2228.47,439.394,202
2228.47,454.545,202
2228.47,469.697,202
2228.47,484.848,202
2228.47,500,202
2228.47,515.152,202
2228.47,530.303,202
2228.47,545.455,314
2228.47,560.606,314
2228.47,575.758,314
2228.47,590.909,314
2228.47,606.061,314
2228.47,621.212,314
2228.47,636.364,314
2228.47,651.515,314
2228.47,666.667,314
2228.47,681.818,314
2228.47,696.97,314
2228.47,712.121,314
2228.47,727.273,314
2228.47,742.424,314
2228.47,757.576,314
2228.47,772.727,314
2228.47,787.879,314
2228.47,803.03,314
2228.47,818.182,314
2228.47,833.333,314
2228.47,848.485,314
2228.47,863.636,314
2228.47,878.788,314
2228.47,893.939,314
2228.47,909.091,314
2228.47,924.242,314
2228.47,939.394,314
2228.47,954.545,314
2228.47,969.697,314
2228.47,984.848,314
2228.47,1000,314
2228.47,1015.15,314
2228.47,1030.3,314
2228.47,1045.45,314
2228.47,1060.61,314
2228.47,1075.76,314
2228.47,1090.91,314
2228.47,1106.06,314
2228.47,1121.21,314
2228.47,1136.36,314
2228.47,1151.52,306
2228.47,1166.67,306
2228.47,1181.82,306
2228.47,1196.97,306
2228.47,1212.12,306
2228.47,1227.27,306
2228.47,1242.42,306
2228.47,1257.58,306
2228.47,1272.73,306
2228.47,1287.88,306
2228.47,1303.03,306
2228.47,1318.18,306
2228.47,1333.33,306
2228.47,1348.48,306
2228.47,1363.64,306
2228.47,1378.79,306
2228.47,1393.94,306
2228.47,1409.09,306
2228.47,1424.24,306
2228.47,1439.39,306
2228.47,1454.55,306
2228.47,1469.7,306
2228.47,1484.85,306
2228.47,1500,306
2239.14,0,202
2239.14,15.1515,202
2239.14,30.303,202
2239.14,45.4545,202
2239.14,60.6061,202
2239.14,75.7576,202
2239.14,90.9091,202
2239.14,106.061,202
2239.14,121.212,202
2239.14,136.364,202
2239.14,151.515,202
2239.14,166.667,202
2239.14,181.818,202
2239.14,196.97,202
2239.14,212.121,202
2239.14,227.273,202
2239.14,242.424,202
2239.14,257.576,202
2239.14,272.727,202
2239.14,287.879,202
2239.14,303.03,202
2239.14,318.182,202
2239.14,333.333,202
2239.14,348.485,202
2239.14,363.636,202
2239.14,378.788,202
2239.14,393.939,202
2239.14,409.091,202
2239.14,424.242,202
2239.14,439.394,202
2239.14,454.545,202
2239.14,469.697,202
2239.14,484.848,202
2239.14,500,202
2239.14,515.152,202
2239.14,530.303,202
2239.14,545.455,202
2239.14,560.606,314
2239.14,575.758,314
2239.14,590.909,314
2239.14,606.061,314
2239.14,621.212,314
2239.14,636.364,314
2239.14,651.515,314
2239.14,666.667,314
2239.14,681.818,314
2239.14,696.97,314
2239.14,712.121,314
2239.14,727.273,314
2239.14,742.424,314
2239.14,757.576,314
2239.14,772.727,314
2239.14,787.879,314
2239.14,803.03,314
2239.14,818.182,314
2239.14,833.333,314
2239.14,848.485,314
2239.14,863.636,314
2239.14,878.788,314
2239.14,893.939,314
2239.14,909.091,314
2239.14,924.242,314
2239.14,939.394,314
2239.14,954.545,314
2239.14,969.697,314
2239.14,984.848,314
2239.14,1000,314
2239.14,1015.15,314
2239.14,1030.3,314
2239.14,1045.45,314
2239.14,1060.61,314
2239.14,1075.76,314
2239.14,1090.91,314
2239.14,1106.06,314
2239.14,1121.21,314
2239.14,1136.36,314
2239.14,1151.52,314
2239.14,1166.67,306
2239.14,1181.82,306
2239.14,1196.97,306
2239.14,1212.12,306
2239.14,1227.27,306
2239.14,1242.42,306
2239.14,1257.58,306
2239.14,1272.73,306
2239.14,1287.88,306
2239.14,1303.03,306
2239.14,1318.18,306
2239.14,1333.33,306
2239.14,1348.48,306
2239.14,1363.64,306
2239.14,1378.79,306
2239.14,1393.94,306
2239.14,1409.09,306
2239.14,1424.24,306
2239.14,1439.39,306
2239.14,1454.55,306
2239.14,1469.7,306
2239.14,1484.85,306
2239.14,1500,306
2249.8,0,202
2249.8,15.1515,202
2249.8,30.303,202
2249.8,45.4545,202
2249.8,60.6061,202
2249.8,75.7576,202
2249.8,90.9091,202
2249.8,106.061,202
2249.8,121.212,202
2249.8,136.364,202
2249.8,151.515,202
2249.8,166.667,202
2249.8,181.818,202
2249.8,196.97,202
2249.8,212.121,202
2249.8,227.273,202
2249.8,242.424,202
2249.8,257.576,202
2249.8,272.727,202
2249.8,287.879,202
2249.8,303.03,202
2249.8,318.182,202
2249.8,333.333,202
2249.8,348.485,202
2249.8,363.636,202
2249.8,378.788,202
2249.8,393.939,202
2249.8,409.091,202
2249.8,424.242,202
2249.8,439.394,202
2249.8,454.545,202
2249.8,469.697,202
2249.8,484.848,202
2249.8,500,202
2249.8,515.152,202
2249.8,530.303,202
2249.8,545.455,202
2249.8,560.606,202
2249.8,575.758,314
2249.8,590.909,314
2249.8,606.061,314
2249.8,621.212,314
2249.8,636.364,314
2249.8,651.515,314
2249.8,666.667,314
2249.8,681.818,314
2249.8,696.97,314
2249.8,712.121,314
2249.8,727.273,314
2249.8,742.424,314
2249.8,757.576,314
2249.8,772.727,314
2249.8,787.879,314
2249.8,803.03,314
2249.8,818.182,314
2249.8,833.333,314
2249.8,848.485,314
2249.8,863.636,314
2249.8,878.788,314
2249.8,893.939,314
2249.8,909.091,314
2249.8,924.242,314
2249.8,939.394,314
2249.8,954.545,314
2249.8,969.697,314
2249.8,984.848,314
2249.8,1000,314
2249.8,1015.15,314
2249.8,1030.3,314
2249.8,1045.45,314
2249.8,1060.61,314
2249.8,1075.76,314
2249.8,1090.91,314
2249.8,1106.06,314
2249.8,1121.21,314
2249.8,1136.36,314
2249.8,1151.52,314
2249.8,1166.67,314
2249.8,1181.82,306
2249.8,1196.97,306
2249.8,1212.12,306
2249.8,1227.27,306
2249.8,1242.42,306
2249.8,1257.58,306
2249.8,1272.73,306
2249.8,1287.88,306
2249.8,1303.03,306
2249.8,1318.18,306
2249.8,1333.33,306
2249.8,1348.48,306
2249.8,1363.64,306
2249.8,1378.79,306
2249.8,1393.94,306
2249.8,1409.09,306
2249.8,1424.24,306
2249.8,1439.39,306
2249.8,1454.55,306
2249.8,1469.7,306
2249.8,1484.85,306
2249.8,1500,306
2260.46,0,202
2260.46,15.1515,202
2260.46,30.303,202
2260.46,45.4545,202
2260.46,60.6061,202
2260.46,75.7576,202
2260.46,90.9091,202
2260.46,106.061,202
2260.46,121.212,202
2260.46,136.364,202
2260.46,151.515,202
2260.46,166.667,202
2260.46,181.818,202
2260.46,196.97,202
2260.46,212.121,202
2260.46,227.273,202
2260.46,242.424,202
2260.46,257.576,202
2260.46,272.727,202
2260.46,287.879,202
2260.46,303.03,202
2260.46,318.182,202
2260.46,333.333,202
2260.46,348.485,202
2260.46,363.636,202
2260.46,378.788,202
2260.46,393.939,202
2260.46,409.091,202
2260.46,424.242,202
2260.46,439.394,202
2260.46,454.545,202
2260.46,469.697,202
2260.46,484.848,202
2260.46,500,202
2260.46,515.152,202
2260.46,530.303,202
2260.46,545.455,202
2260.46,560.606,202
2260.46,575.758,202
2260.46,590.909,314
2260.46,606.061,314
2260.46,621.212,314
2260.46,636.364,314
2260.46,651.515,314
2260.46,666.667,314
2260.46,681.818,314
2260.46,696.97,314
2260.46,712.121,314
2260.46,727.273,314
2260.46,742.424,314
2260.46,757.576,314
2260.46,772.727,314
2260.46,787.879,314
2260.46,803.03,314
2260.46,818.182,314
2260.46,833.333,314
2260.46,848.485,314
2260.46,863.636,314
2260.46,878.788,314
2260.46,893.939,314
2260.46,909.091,314
2260.46,924.242,314
2260.46,939.394,314
2260.46,954.545,314
2260.46,969.697,314
2260.46,984.848,314
2260.46,1000,314
2260.46,1015.15,314
2260.46,1030.3,314
2260.46,1045.45,314
2260.46,1060.61,314
2260.46,1075.76,314
2260.46,1090.91,314
2260.46,1106.06,314
2260.46,1121.21,314
2260.46,1136.36,314
2260.46,1151.52,314
2260.46,1166.67,314
2260.46,1181.82,314
2260.46,1196.97,306
2260.46,1212.12,306
2260.46,1227.27,306
2260.46,1242.42,306
2260.46,1257.58,306
2260.46,1272.73,306
2260.46,1287.88,306
2260.46,1303.03,306
2260.46,1318.18,306
2260.46,1333.33,306
2260.46,1348.48,306
2260.46,1363.64,306
2260.46,1378.79,306
2260.46,1393.94,306
